key_conf,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,duration
0.095,31.73,-108.535,-49.303,-47.188,5.292,-31.171,-15.493,40.302,-3.336,-20.997,14.649,4.12,0.26022999999999996
0.095,32.268,-108.805,-46.92,-47.663,3.964,-37.024,-7.84,-5.708,-20.169,1.816,9.169,4.077,0.22561999999999927
0.095,33.742,-106.046,-12.345,-35.643,-10.792,-21.521,-8.854,4.164,-7.38,-9.272,-23.579,14.573,0.17355999999999838
0.095,34.167,-104.121,-10.187,-51.358,3.044,-21.005,1.063,8.164,7.524,0.359,-1.879,12.807,0.22684999999999889
0.095,36.484,-91.791,2.801,-18.663,2.195,-30.111,7.156,7.824,13.235,-5.682,15.781,9.564,0.3128300000000017
0.095,37.114,-49.462,-13.45,-39.696,1.726,-29.463,-10.654,0.821,-0.064,10.087,2.855,9.575,0.19763999999999982
0.095,37.516,-27.9,-22.114,-43.661,-2.418,-27.543,-29.649,-4.967,-4.659,17.976,-6.98,3.454,0.41097999999999857
0.095,35.289,-68.358,-35.498,-1.119,-3.776,-61.496,-42.086,-17.29,-7.207,9.803,-21.19,0.779,0.5714299999999994
0.095,31.121,-129.539,-27.634,-15.923,21.118,-50.587,-2.71,6.219,5.923,-6.478,2.468,6.189,0.14321999999999946
0.095,30.34,-145.852,-22.987,-48.044,-5.236,-29.166,-7.727,-16.758,0.821,3.223,-4.989,3.177,0.19269999999999854
0.095,31.878,-96.647,-37.827,-53.04,22.448,-30.287,-10.253,8.791,-1.874,-15.469,11.569,-11.027,0.3540600000000005
0.095,31.311,-119.245,-59.681,-19.547,30.25,-24.259,-15.628,1.578,-5.638,6.686,-10.56,-1.378,0.17990999999999957
0.095,29.999,-142.933,-50.98,-30.069,16.977,-14.512,-30.184,-11.804,-0.408,4.889,-14.087,-6.589,0.17388000000000048
0.095,28.765,-161.797,-25.847,-41.242,0.38,-38.492,-17.316,12.379,-2.658,-3.695,0.563,3.803,0.2043999999999997
0.095,29.793,-185.5,-32.56,-41.99,8.134,-32.097,-17.804,6.01,-11.325,7.389,6.311,5.812,0.1683899999999987
0.095,30.485,-169.206,-31.296,-23.29,-0.955,-40.772,-36.502,21.874,2.573,-13.554,-0.156,0.924,0.15382999999999925
0.095,29.388,-177.877,-41.855,-57.072,-6.779,-29.376,-23.891,0.295,-12.593,7.103,-12.716,5.232,0.15419999999999945
0.095,30.789,-158.007,-34.472,-74.547,18.619,-34.038,-24.478,27.796,-4.008,-2.516,3.09,5.68,0.38629999999999853
0.095,30.134,-131.47,-44.456,-37.066,27.697,-40.902,-36.046,20.643,7.014,1.313,5.694,4.706,0.8314699999999995
0.095,28.674,13.755,-12.18,-2.73,132.486,-32.751,-41.552,-8.96,5.395,1.371,5.33,8.528,0.59741
0.095,27.374,69.552,-38.436,-45.33,161.29,-64.51,-72.053,22.251,-12.758,-6.247,13.212,-3.765,0.37723000000000084
0.095,26.679,127.599,-25.401,-48.816,143.303,-41.458,-80.845,-15.912,-5.578,17.162,-3.939,-7.244,0.13950000000000173
0.095,27.084,105.087,-37.295,-46.555,129.43,-47.582,-76.655,-10.445,-5.22,19.797,-2.703,-7.706,0.20943000000000112
0.095,26.921,77.987,-43.035,-34.649,143.022,-42.907,-82.826,0.383,2.788,11.916,-8.547,-3.036,0.2719699999999996
0.095,27.87,60.067,-26.47,-59.312,131.924,-40.372,-69.178,-7.846,3.444,6.775,3.646,-3.916,0.09863999999999962
0.095,29.16,66.726,-27.065,-34.308,136.447,-41.864,-90.114,-12.851,4.427,17.893,-2.271,-7.053,0.4424500000000009
0.095,28.732,59.542,-76.076,-67.648,32.259,-45.108,-36.797,0.92,55.485,34.467,-15.749,13.901,0.16036000000000072
0.095,29.825,37.496,-113.16,-102.762,30.852,-46.33,-41.979,2.541,56.753,29.328,-8.694,10.412,0.1304799999999986
0.095,32.433,-10.817,-119.29,-87.657,48.422,-38.127,-30.565,-39.602,14.536,13.035,-13.133,19.74,0.010410000000000252
0.174,32.433,-10.817,-119.29,-87.657,48.422,-38.127,-30.565,-39.602,14.536,13.035,-13.133,19.74,1.2236900000000013
0.174,31.891,-68.503,-119.292,-90.21,67.499,-45.313,-15.477,-6.645,-9.274,-8.16,-6.3,12.278,0.24956999999999852
0.174,31.85,-56.388,-139.105,-66.817,78.961,-44.865,-22.666,11.72,-10.476,-3.856,-18.79,7.017,1.162040000000001
0.174,28.037,-15.977,-131.525,-81.19,91.762,-59.382,-10.227,-29.651,-2.741,2.779,-6.771,3.032,0.2305199999999985
0.174,30.763,-56.945,-146.678,-73.689,88.207,-40.493,-9.593,-33.776,-9.994,9.852,-1.997,12.891,0.9404499999999985
0.174,27.993,-152.742,-106.723,-41.81,25.966,-51.277,-25.409,-11.197,10.207,2.741,-7.445,20.977,0.7021799999999985
0.174,26.149,-179.081,-107.15,-84.732,21.712,-50.928,-16.621,-3.088,16.02,8.156,2.277,13.706,0.3136100000000006
0.174,25.927,-197.262,-97.397,-61.315,18.142,-44.101,-11.685,-10.005,-3.419,-2.017,5.29,2.608,0.6500200000000014
0.174,25.9,-216.364,-78.368,-62.84,20.567,-42.807,-7.825,2.854,-21.159,-4.358,1.93,-3.942,0.25560000000000116
0.174,30.191,-147.711,-51.386,21.794,15.345,-21.837,0.564,-5.315,12.079,3.797,19.595,12.214,0.18348999999999904
0.174,27.193,-198.022,-48.926,-25.513,10.966,-44.83,9.479,15.356,-12.984,-9.843,8.252,15.425,0.32716999999999885
0.174,32.668,-128.506,-47.193,5.84,2.372,15.992,11.043,-0.813,23.97,-11.182,10.62,6.651,0.16942999999999842
0.174,32.566,-137.235,-34.835,-3.724,-9.016,2.797,16.23,-0.731,-1.211,-8.688,-6.27,12.319,0.18847999999999843
0.174,33.36,-114.221,-21.974,-14.818,-9.432,-4.364,11.203,-0.105,5.669,-1.831,11.155,8.06,0.15482999999999691
0.174,34.297,-112.831,7.729,-25.232,-2.581,4.373,30.344,12.789,-15.7,-2.234,-23.072,26.351,0.13841000000000037
0.174,34.3,-90.375,9.891,-26.18,-12.448,-40.598,27.996,8.678,0.686,-2.432,-3.875,19.428,0.23152000000000328
0.174,35.901,-86.584,-2.097,-8.849,-8.339,-21.638,21.287,23.024,12.181,-5.506,-0.892,6.333,0.21188000000000073
0.174,35.466,-88.485,5.186,-34.099,-10.948,-41.408,16.853,4.077,-3.142,2.774,6.117,7.857,0.28014000000000294
0.174,35.075,-96.971,-0.059,-27.832,-1.749,-34.652,-7.647,-1.796,-1.93,9.988,-4.957,1.026,0.22579999999999956
0.174,34.881,-77.03,3.177,-40.335,-0.387,-23.238,-30.281,-4.975,1.847,5.475,-2.578,-13.022,0.38067999999999813
0.174,35.529,-82.264,-1.275,-37.529,2.048,-31.08,-25.508,-3.044,-6.619,-2.061,-0.501,-6.127,0.18408000000000158
0.174,37.277,-53.249,3.382,-32.366,10.297,-36.555,-36.831,6.068,3.293,-5.265,-5.843,-6.523,0.19872999999999763
0.174,37.356,-56.477,8.599,-44.849,4.822,-27.226,-20.165,6.571,2.628,-2,3.347,-3.911,0.2861699999999985
0.174,38.143,-48.29,5.63,-39.101,6.292,-27.692,-2.335,4.768,10.166,-2.962,0.532,1.681,0.2668899999999965
0.174,37.812,-47.803,-5.672,-19.879,-0.27,-57.211,-24.405,-11.957,7.829,7.65,-3.469,-5.936,0.06875000000000142
0.174,37.805,-73.599,6.757,-31.575,6.578,-29.291,-16.592,-4.372,10.684,5.271,-14.635,-11.529,0.2308400000000006
0.174,37.513,-101.209,-6.115,-35.348,6.568,-31.251,-21.151,-3.696,0.657,-0.396,-0.886,-7.298,0.4619
0.174,38.351,-83.012,0.419,-47.823,16.124,-25.563,-9.27,-14.913,4.693,-5.523,-5.274,2.798,0.2057100000000034
0.174,40.491,-72.133,-5.066,-34.236,16.667,-44.899,-11.537,-6.64,-1.165,10.723,-0.388,2.808,0.3778700000000015
0.174,41.153,-75.657,-3.795,-35.86,17.996,-46.335,-20.446,-9.29,11.013,-1.441,2.395,-2.661,0.18158999999999992
0.174,42.626,-83.829,-10.431,-39.718,9.335,-48.608,-17.96,-5.639,7.333,17.409,-5.333,-1.456,0.20947999999999922
0.174,43.071,-79.832,-13.754,-31.507,-9.573,-34.271,-1.584,4.189,4.748,-0.283,-3.623,-2.91,0.21347000000000094
0.174,34.426,-107.603,-127.999,171.754,-9.708,-47.709,-40.497,38.933,-2.401,-5.125,-87.583,0.754,1.6381900000000016
0.174,12.274,-88.515,-175.364,-100.593,36.302,-60.937,-2.212,5.067,10.672,11.996,-10.368,-10.946,0.15451000000000192
0.174,12.361,-89.843,-182.228,-84.654,35.847,-59.603,-6.507,26.098,12.107,11.785,-10.314,-11.38,0.9208199999999991
0.174,8.972,-23.166,-163.577,-86.966,18.694,-55.097,-12.544,15.944,-2.108,9.971,-11.871,-19.404,0.27985999999999933
0.174,8.847,-15.921,-151.28,-100.312,14.875,-59.867,-8.091,0.213,-5.082,5.231,-8.416,-18.881,0.4706600000000023
0.174,12.602,24.296,-60.565,-86.439,-43.593,-26.631,12.019,2.744,-40.272,10.306,-2.022,3.962,0.2481599999999986
0.174,15.55,55.456,-74.639,-42.699,-46.559,-49.522,-1.324,15.57,-24.649,-9.341,-4.422,12.598,0.3027700000000024
0.174,16.233,46.465,-35.005,-47.71,-66.406,-27.328,14.246,-2.419,-28.029,0.871,-6.577,26.565,0.08017999999999859
0.174,16.973,60.814,-47.191,-51.863,-61.949,-36.728,-0.825,23.686,-10.302,-14.536,1.146,15.9,0.30930000000000035
0.174,16.796,93.337,-6.749,-23.189,-63.714,-27.619,32.28,15.181,-40.366,-7.723,-8.451,36.675,0.1184599999999989
0.174,17.375,95.436,-18.673,-46.317,-54.65,-36.833,27.729,8.469,-33.189,9.166,-3.488,33.544,0.4284800000000004
0.174,19.12,98.521,-6.464,-42.519,-60.342,-14.511,33.018,3.62,-33.637,-5.283,-17.337,32.016,0.23237999999999914
0.174,19.304,112.819,-10.599,-31.267,-50.772,-31.893,33.17,21.26,-28.434,-4.882,3.953,27.714,0.23460000000000036
0.174,19.631,141.448,13.039,-36.308,-53.157,-27.967,37.518,-4.327,-15.03,9.81,-6.611,31.399,0.5542900000000017
0.174,20.824,124.949,30.842,-1.797,-51.719,-28.676,55.153,13.379,-12.277,3.817,-1.952,43.274,0.1997300000000024
0.174,21.509,171.495,59.042,13.501,-60.374,-30.529,56.682,7.515,-13.287,4.759,-0.785,32.803,0.3522000000000034
0.174,25.128,117.069,70.6,-14.739,-8.018,-0.277,13.496,-3.054,-16.227,20.082,-14.262,5.044,0.18594000000000221
0.174,26.885,84.523,69.622,-44.337,26.705,-24.429,-38.741,-19.801,13.564,9.341,-4.708,-26.963,0.14502999999999844
0.174,31.766,47.535,110.771,20.215,85.297,-29.673,8.349,28.969,44.813,11.013,6.964,-4.782,0.0870699999999971
0.174,35.459,36.755,135.324,59.079,102.4,-7.924,37.375,5.477,33.138,30.027,-12.864,-3.967,0.2262100000000018
0.174,32.81,48.683,149.377,45.203,107.716,-47.046,-8.323,25.729,25.942,15.24,4.23,3.729,0.272829999999999
0.174,33.894,94.943,187.201,34.753,98.857,-22.829,29.526,-10.826,-6.87,18.157,-4.504,7.858,0.11034000000000077
0.174,35.125,46.256,169.446,40.58,137.243,-48.097,4.668,22.345,20.364,20.601,-1.072,10.088,0.3540100000000024
0.174,34.705,98.472,147.329,24.903,120.707,-40.456,-23.65,5.374,23.623,13.923,-4.76,-5.296,0.08493999999999602
0,34.705,98.472,147.329,24.903,120.707,-40.456,-23.65,5.374,23.623,13.923,-4.76,-5.296,0.40885000000000105
0,35.472,117.195,131.168,37.97,103.339,-10.741,-32.661,-3.107,19.97,5.427,-29.62,-3.776,0.4346000000000032
0,31.884,54.976,108.706,-17.717,82.158,-11.092,-42.912,-4.887,11.965,21.06,14.705,0.319,0.14629999999999654
0,34.103,123.491,147.187,19.322,101.755,-49.151,-28.212,16.287,-2.108,3.681,11.188,-6.476,0.2491199999999978
0,34.656,159.197,144.391,27.972,78.924,-19.529,-19.331,-21.696,-21.803,-9.968,-20.964,12.246,0.778100000000002
0,32.662,-19.562,66.686,33.284,46.387,-28.429,-49.683,2.63,-18.504,-3.951,-5.443,15.053,0.4810900000000018
0,31.303,-32.877,77.328,-30.199,26.243,-9.642,-30.778,-3.969,-14.142,-3.964,10.996,8.356,0.16317000000000093
0,33.435,-41.784,57.231,-10.295,31.334,-11.258,-34.315,-2.834,-16.986,-1.613,-3.19,2.217,0.41107000000000227
0,30.411,-69.953,6.018,17.563,33.892,-11.422,-40.779,-28.345,-11.903,-9.091,-33.141,4.872,0.8889799999999966
0,25.967,-142.364,-33.458,-50.31,-20.8,-31.988,-9.137,-4.327,-9.675,-5.694,-2.443,-14.762,0.1449399999999983
0,27.947,-172.633,-64.519,-49.971,-15.566,-40.336,-12.141,10.265,-5.741,1.544,0.249,-4.106,0.21215000000000117
0,28.121,8.097,-75.633,-69.832,37.564,-39.787,-13.347,31.679,23.432,-39.799,12.659,20.795,0.1761899999999983
0,28.605,68.307,-87.606,-78.979,37.382,-45.887,-17.042,-4.731,20.499,3.483,-0.543,28.164,0.28381000000000256
0,29.827,60.859,-120.015,-54.01,37.047,-49.834,-2.77,-14.303,25.679,6.001,-19.995,11.706,0.9531100000000023
0,25.47,69.491,-131.7,-38.964,37.31,-46.786,-22.481,-13.545,2.62,2.728,-18.065,3.813,0.49940999999999747
0,22.667,115.344,-86.671,-68.688,22.147,-47.84,-34.17,30.878,24.998,10.129,1.233,5.166,2.3917900000000003
0,22.949,126.709,18.663,-51.316,-18.492,-23.431,-7.37,-10.28,-7.378,11.012,2.309,24.449,0.44720999999999833
0,25.945,129.774,46.462,-25.363,-21.965,-31.225,3.481,13.348,-3.178,0.85,4.332,42.459,0.5510700000000028
0,26.713,146.607,45.318,1.102,-23.77,-22.088,19.018,-13.344,-1.602,1.849,-10.017,45.775,0.2379099999999994
0,27.76,114.915,63.687,-1.025,-14.999,-46.755,10.158,-0.544,-5.457,21.001,0.363,36.617,0.0812700000000035
0,27.85,149.927,58.276,5.056,-8.941,-21.952,-7.348,-8.113,1.114,1.159,-10.317,40.024,0.20336000000000354
0,26.574,153.015,63.343,-10.801,-30.88,-26.88,18.61,-6.41,-10.007,15.831,-5.811,36.372,0.11043000000000092
0,26.913,149.492,60.973,18.577,-24.152,-33.411,20.027,13.149,-14.11,1.866,2.342,31.146,0.11605000000000132
0,26.677,146.152,69.705,11.216,-38.797,-18.639,9.261,-34.741,-29.31,12.16,4.528,25.833,0.07515000000000072
0,28.764,166.618,88.225,5.111,-21.649,-21.385,5.961,8.83,-16.931,-12.196,16.102,28.672,0.4878
0,28.558,203.864,105.372,21.153,-2.901,-44.943,27.278,-2.342,-0.834,12.015,3.604,30.173,0.06951999999999714
0,32.723,146.267,142.911,-2.367,68.797,-24.73,13.824,-14.423,15.668,26.964,2.484,-3.37,0.3077600000000018
0,36.254,93.691,159.92,22.129,134.587,-10.494,-32.56,2.611,48.037,20.223,-16.379,-19.185,0.1336999999999975
0,37.332,72.722,185.322,16.454,150.233,-21.794,-9.691,-4.501,50.188,16.822,-3.992,-23.754,0.26729999999999876
0,37.499,90.919,183.587,72.988,149.95,-31.856,-24.673,17.303,42.684,23.276,-19.376,-25.27,0.17949999999999733
0,35.186,118.276,134.46,24.499,86.235,-33.419,-35.727,-8.41,4.177,21.098,9.287,-1.929,0.09273999999999916
0,38.519,83.599,140.713,-0.347,94.287,-28.627,-48.697,-24,4.594,24.184,7.295,-1.449,0.23174999999999812
0,42.311,107.85,219.177,55.023,127.355,-8.641,7.788,24.695,8.8,-6.329,-20.161,21.455,0.6045799999999986
0,39.262,120.509,166.316,33.74,92.029,-37.172,-15.081,-6.244,6.553,8.405,1.252,25.383,0.4643999999999977
0,38.938,86.001,191.956,54.204,64.522,-30.093,-0.811,23.294,-31.374,-19.084,13.528,7.811,0.08104000000000156
0,39.476,97.68,195.335,54.956,49.489,-19.818,-2.897,18.093,-53.399,-9.284,3.629,10.092,0.15731999999999857
0,39.865,157.508,194.648,71.981,44.623,-19.967,-9.799,26.538,-60.707,-23.457,8.788,15.375,0.3071699999999993
0,38.004,215.309,152.282,44.023,57.471,-15.49,-3.374,3.093,-32.942,-8.274,-2.272,32.348,0.11619000000000312
0,38.31,152.83,140.823,14.069,88.095,-7.439,-34.873,-24.761,-27.696,2.225,-21.811,25.761,0.2144699999999986
0,38.551,37.632,161.607,18.459,88.09,-20.037,-25.426,-32.976,-27.14,8.773,-7.26,2.689,0.2205900000000014
0,38.467,32.436,119.826,54.685,58.12,-18.365,-39.496,-18.596,-39.075,-2.536,-19.582,12.007,0.4062100000000015
0,35.128,-68.377,79.634,-10.368,44.716,-25.666,-59.184,-15.546,-27.624,-17.29,7.822,7.342,0.24439999999999884
0,36.686,-31.034,79.911,-4.097,28.868,-21.902,-62.512,1.005,-27.219,-10.474,4.357,2.082,0.2611300000000014
0,36.506,-9.977,77.168,5.535,19.558,-22.886,-46.435,-10.977,-14.296,-10.37,0.551,-9.023,0.19736999999999938
0,35.948,-36.089,64.615,15.368,28.112,-18.739,-46.4,-36.784,-12.534,-0.302,-2.539,-14.148,0.16743999999999915
0,34.229,-80.279,9.275,0.703,33.095,-18.306,-26.369,-23.338,12.591,-10.982,-23.522,2.174,0.8055299999999974
0,31.168,-155.212,-11.568,-2.511,4.302,-36.237,-7.683,-4.439,3.308,-2.187,-6.381,-7.607,0.4043700000000001
0.166,31.168,-155.212,-11.568,-2.511,4.302,-36.237,-7.683,-4.439,3.308,-2.187,-6.381,-7.607,0.2007199999999969
0.166,26.366,-192.83,-76.159,4.631,12.24,-41.261,15.342,25.17,6.143,1.574,-39.08,-7.779,2.6660299999999992
0.166,19.525,-184.117,-105.299,-62.019,66.556,-63.777,41.968,19.262,-4.921,5.223,-12.121,-22.473,1.749120000000005
0.166,18.923,-180.116,-101.956,-79.07,74.954,-62.513,39.921,4.095,-6.284,6.503,-10.843,-18.247,0.3646700000000038
0.166,19.902,-196.41,-117.74,-64.902,68.129,-62.981,33.114,19.145,-8.089,3.375,-10.306,-17.454,0.967259999999996
0.166,20.68,-201.948,-77.414,-64.558,89.602,-56.991,14.741,7.954,-20.243,-5.046,-5.849,-12.432,0.7022699999999986
0.166,21.85,-211.585,-66.838,-54.071,86.184,-50.123,8.12,9.157,-28.172,-5.025,-14.446,-6.896,0.45166000000000395
0.166,20.167,-204.591,-118.097,-82.732,71.489,-59.131,19.845,5.143,-15.155,0.542,-4.656,-8.742,0.13705000000000211
0.166,21.594,-217.374,-106.01,-63.121,68.949,-57.326,24.971,19.098,-17.008,-2.101,-7.701,-14.453,0.49809999999999377
0.166,22.52,-230.559,-90.102,-87.28,74.237,-62.417,20.695,-6.183,-21.461,-3.775,5.401,-12.758,0.9923399999999987
0.166,24.512,-248.156,-83.36,-66.893,64.752,-55.473,27.446,9.841,-18.487,-1.325,-11.193,-20.651,0.5725599999999957
0.166,24.781,-238.956,-94.498,-76.155,33.732,-55.816,31.858,9.611,-17.211,-0.891,1.609,-25.012,0.14884000000000697
0.166,26.482,-245.78,-66.394,-61.568,38.206,-57.16,24.641,5.335,-10.564,-0.291,-2.296,-27.422,0.39959000000000344
0.166,29.31,-236.576,-39.327,-88.109,12.928,-43.954,22.284,15.177,-0.386,8.724,3.723,-29.951,0.3087500000000034
0.166,32.061,-235.287,-20.217,-53.203,9.199,-45.279,11.943,5.663,10.655,6.651,-1.994,-30.802,0.1025900000000064
0.166,33.696,-207.379,-17.91,-39.256,-6.615,-41.213,2.646,2.769,9.818,-5.614,-1.103,-26.072,0.15179000000000542
0.166,35.84,-189.6,6.884,-72.523,-7.318,-34.077,-0.366,9.535,-1.062,-6.557,11.039,-19.38,0.30706999999999596
0.166,39.316,-165.517,-6.138,-39.386,-0.604,-31.26,-2.514,-6.681,0.268,-2.795,6.904,-9.978,0.15319999999999823
0.166,40.829,-154.267,-7.189,-57.331,-15.812,-40.087,-0.082,9.946,2.134,-6.164,2.362,-14.765,0.16639000000000692
0.166,35.663,-153.092,-86.142,124.73,-2.573,-26.301,-26.474,53.33,4.971,-13.275,-69.065,-1.563,1.6829900000000038
0.166,20.888,-88.518,-23.328,-27.493,23.457,-28.123,-1.504,6.589,-0.16,3.289,-14.486,-3.454,0.127759999999995
0.166,19.96,-94.284,-37.822,-30.45,13.38,-47.015,-31.73,28.438,-5.289,-8.679,7.778,-20.417,0.5808600000000013
0.166,18.407,-42.174,13.813,-15.78,27.437,-39.418,6.669,14.317,6.631,8.211,-19.642,-33.661,0.29564999999999486
0.166,17.96,-22.807,28.214,-20.494,25.204,-35.781,1.716,1.302,13.841,15.14,-12.905,-39.034,0.1378700000000066
0.166,19.344,-41.339,40.788,-20.821,44.662,-31.925,2.614,1.695,15.309,21.768,-7.562,-45.212,0.09414999999999907
0.166,21.884,-28.434,55.194,2.522,56.323,-36.84,28.744,-14.995,0.619,4.686,0.026,-29.96,0.1516600000000068
0.166,22.946,-72.583,69.099,-15.127,50.261,-32.632,2.917,1.57,6.991,9.701,-1.834,-4.678,0.10448999999999842
0.166,26.233,-55.577,105.317,-9.779,45.384,-13.83,18.596,-5.502,3.225,8.537,-4.664,-2.476,0.056229999999999336
0.29,26.233,-55.577,105.317,-9.779,45.384,-13.83,18.596,-5.502,3.225,8.537,-4.664,-2.476,0.13982000000000028
0.29,27.464,-30.342,99.069,23.028,20.318,-26.811,-1.89,-3.653,-9.198,-21.225,3.7,-14.471,0.11619000000000312
0.29,27.806,-27.438,106.322,19.317,31.836,-37.628,11.355,12.155,1.392,5.169,2.079,-4.99,0.20920999999999879
0.29,28.102,-40.244,124.698,-5.756,39.585,-34.733,19.323,12.207,5.403,8.45,1.081,-5.608,0.23292999999999608
0.29,29.021,-30.893,106.152,26.264,47.543,-18.417,-1.352,5.039,10.996,-13.678,-9.984,-2.055,0.2144700000000057
0.29,28.65,-48.809,91.978,8,49.091,-26.468,-5.205,-17.884,-27.539,-5.086,13.654,2.856,0.36026999999999987
0.29,28.589,-63.019,121.803,29.192,52.757,-21.15,-4,-9.579,-26.724,-20.738,5.464,15.174,0.10430999999999813
0.29,30.09,-33.13,122.767,31.077,54.094,-3.389,-15.116,-16.669,-16.308,-28.125,-2.403,7.833,0.12667000000000428
0.29,29.483,-63.558,129.403,21.916,61.167,-13.543,-4.308,-2.909,-6.09,-21.962,-2.564,4.824,0.2218600000000066
0.29,29.46,-62.774,144.144,4.338,63.428,-17.523,-4.514,6.247,-7.818,-15.918,2.667,0.975,0.4286199999999951
0.29,29.217,-48.404,137.824,2.02,57.257,-18.039,-10.006,18.907,-6.209,-22.29,1.064,-0.816,0.2505199999999945
0.29,28.119,-49.205,123.029,2.266,51.301,-24.007,-20.781,3.591,-13.627,-6.528,-2.302,7.632,0.28363000000000227
0.29,28.367,-38.676,108.245,53.949,56.476,-20.429,-26.319,-39.281,-23.612,-10.072,-0.131,8.694,0.1452199999999948
0.29,26.202,-51.908,103.169,47.884,51.101,-21.49,-35.255,-8.981,-26.215,-29.8,9.03,10.771,0.4241700000000037
0.29,22.516,-57.623,106.657,21.279,49.977,-17.437,-13.203,11.696,-33.621,-23.341,-12.37,6.664,0.19210999999999956
0.29,21.855,-41.231,100.926,18.685,42.692,-10.078,-12.369,2.363,-34.783,-24.15,-6.062,-5.71,0.20259000000000071
0.29,20.347,-56.229,64.27,33.713,53.434,-26.051,-22.472,18.671,-31.445,-13.94,-4.302,2.416,0.7145100000000042
0.29,18.123,-56.271,8.442,-0.693,54.928,-11.303,-24.303,12.326,-13.862,7.917,-8.049,-5.62,0.7312000000000012
0.29,15.071,-36.605,24.347,-21.17,66.185,-36.101,-15.15,11.527,-21.363,1.948,-3.65,-19.491,0.16190000000000282
0.29,15.298,-25.087,50.282,-19.81,74.462,-35.246,4.021,-2.33,-2.244,10.7,-13.547,-19.767,0.26200000000000045
0.29,16.843,-52.046,5.971,-40.056,59.978,-18.183,-18.164,-7.087,-12.529,2.83,-11.606,-0.729,0.48117999999999483
0.29,15.725,-50.856,16.686,-16.962,70.884,-44.313,-24.241,3.703,-12.354,-2.039,4.091,-12.43,0.17918000000000234
0.29,15.727,-41.148,31.439,-11.799,64.644,-38.648,-24.125,10.147,-19.288,-8.825,-1.788,-28.962,0.34938999999999965
0.29,15.808,-34.28,56.246,-34.291,82.644,-41.188,-16.564,-13.779,-5.513,-4.303,11.983,-31.205,0.24907000000000323
0.29,21.789,-28.614,84.454,40.065,96.234,-49.94,16.227,-29.549,-14.133,18.349,-3.876,-9.887,0.16258999999999446
0.29,24.54,-56.641,125.077,-46.772,58.574,-16.439,2.4,1.876,-8.468,-5.76,6.368,2.582,0.4299800000000005
0.29,26.45,-77.255,100.41,-7.362,40.768,-26.423,-5.115,6.82,-8.165,-3.248,1.872,-4.611,0.5924299999999931
0.29,29.51,33.25,56.803,48.237,114.334,-60.415,-3.813,-32.978,-29.589,3.335,-14.546,-3.398,0.20304000000000144
0.29,26.993,-53.51,153.356,16.226,95.872,-25.972,-26.598,-5.337,-2.326,-0.407,-5.243,-10.23,0.2149699999999939
0.29,28.051,-38.396,147.443,25.241,103.026,-32.637,-38.959,-13.326,7.745,-6.498,1.732,-14.506,0.2379099999999994
0.29,27.99,-21.102,163.198,27.997,107.957,-38.108,-18.115,3.044,7.049,-10.363,7.59,-22.785,0.37102000000000146
0.29,28.815,-1.781,162.663,37.908,102.975,-30.333,-20.872,-10.085,9.628,9.101,-0.574,-27.899,0.09855000000000302
0.29,30.983,-39.311,115.432,-7.069,60.928,-34.528,-4.916,0.487,1.618,9.706,-8.557,-20.674,0.48806999999999334
0.29,33.314,-33.427,86.504,0.263,47.872,-35.072,16.128,-2.474,25.021,5.659,-13.273,-27.623,0.20226999999999862
0.29,34.671,-39.572,84.773,1.2,38.055,-44.046,7.565,18.459,16.445,6.456,-7.899,-36.148,0.2613199999999978
0.29,34.905,-11.874,82.379,2.784,17.676,-26.214,-3.025,-1.844,5.798,8.214,-24.766,-37.018,0.1567799999999977
0.29,37.121,-25.546,77.2,-21.079,11.172,-9.848,14.445,5.525,-9.807,11.812,-8.039,-18.378,0.1626799999999946
0.29,38.842,-12.737,52,-31.273,-0.234,-22.962,2.187,4.003,-5.891,5.335,-0.615,-17.906,0.2262099999999947
0.29,41.652,-7.102,35.198,-33.114,1.182,-19.256,-7.176,-9.143,-0.045,-9.287,-6.314,-20.689,0.1460299999999961
0.29,43.444,7.802,60.409,-25.181,-10.988,-25.605,-9.138,12.464,-8.917,-6.051,-0.087,-22.974,0.16026999999999703
0.29,44.995,-19.337,70.824,-5.037,-10.511,-31.693,20.209,10.828,-31.082,-3.445,-6.708,-3.949,0.07764000000000237
0.29,46.191,-15.772,55.053,-9.414,-5.716,-23.111,-2.143,-5.88,-5.169,-4.701,-18.644,-25.918,0.18403999999999598
0.29,46.777,-21.139,62.35,-14.717,-5.7,-29.7,12.517,6.413,-9.629,-4.581,-11.66,-19.402,0.09458999999999662
0.246,46.777,-21.139,62.35,-14.717,-5.7,-29.7,12.517,6.413,-9.629,-4.581,-11.66,-19.402,0.11052999999998292
0.246,47.599,-20.365,44.689,-27.961,3.658,-24.182,0.03,9.548,-5.338,3.575,-7.796,-19.34,0.2733300000000014
0.246,48.252,-6.369,-11.405,-15.367,8.183,-60.994,15.757,11.355,-31.494,-8.625,-7.497,-27.168,0.07410000000000139
0.246,48.396,8.245,-13.285,-35.123,23.817,-41.436,21.678,11.144,-34.712,-11.206,-12.496,-28.254,0.2849899999999934
0.246,51.122,92.85,32.036,-41.134,-77.414,-19.263,-6.447,5.145,-36.383,-19.082,7.286,-18.582,0.13991000000000042
